"800","EZB","EUR","CHF","79979274","0.99860","1","1"
"800","EZB","EUR","SEK","79969692","0.90588","1","1"
"800","EZB","EUR","CHF","79979275","1.00857","1","1"
"800","EZB","EUR","SEK","79969689","0.90563","1","1"
"800","EZB","EUR","CHF","79979277","0.99147","1","1"
"800","EZB","EUR","SEK","79969688","0.90253","1","1"
"800","EZB","EUR","CHF","79979281","0.99423","1","1"
"800","EZB","EUR","SEK","79969687","0.90678","1","1"
"800","EZB","EUR","SEK","79969685","0.92807","1","1"
"800","EZB","EUR","CHF","79979282","0.99364","1","1"
"800","EZB","EUR","SEK","79969682","0.92584","1","1"
"800","EZB","EUR","CHF","79979283","0.98746","1","1"
"800","EZB","EUR","SEK","79969680","0.94607","1","1"
"800","EZB","EUR","CHF","79979290","1.00705","1","1"
"800","EZB","EUR","SEK","79969674","0.93537","1","1"
"800","EZB","EUR","CHF","79979190","1.02785","1","1"
"800","EZB","EUR","SEK","79969672","0.93257","1","1"
"800","EZB","EUR","CHF","79979082","1.03638","1","1"
"800","EZB","EUR","SEK","79969671","0.93197","1","1"
"800","EZB","EUR","CHF","79979083","1.03274","1","1"
"800","EZB","CHF","EUR","79939574","1.57330","1","1"
"800","EZB","EUR","SEK","79969668","0.91785","1","1"
"800","EZB","EUR","CHF","79979087","1.02491","1","1"
"800","EZB","EUR","SEK","79969597","0.92336","1","1"
"800","EZB","CHF","EUR","79939571","1.57130","1","1"
"800","EZB","EUR","CHF","79979088","1.02575","1","1"
"800","EZB","EUR","SEK","79969596","0.93440","1","1"
"800","EZB","CHF","EUR","79939497","1.56220","1","1"
"800","EZB","EUR","CHF","79979090","1.02103","1","1"
"800","EZB","EUR","SEK","79969595","0.93284","1","1"
"800","EZB","CHF","EUR","79939496","1.56230","1","1"
"800","EZB","EUR","CHF","79979093","1.00827","1","1"
"800","EZB","EUR","SEK","79979283","0.98746","1","1"
"800","EZB","CHF","EUR","79939495","1.56160","1","1"
"800","EZB","EUR","CHF","79979095","1.00533","1","1"
"800","EZB","EUR","SEK","79979282","0.99364","1","1"
"800","EZB","CHF","EUR","79939494","1.56150","1","1"
"800","EZB","EUR","SEK","79979281","0.99423","1","1"
"800","EZB","EUR","CHF","79979169","1.01698","1","1"
"800","EZB","CHF","EUR","79939490","1.55820","1","1"
"800","EZB","EUR","SEK","79979277","0.99147","1","1"
"800","EZB","EUR","CHF","79979170","1.01595","1","1"
"800","EZB","CHF","EUR","79939575","1.57120","1","1"
"800","EZB","EUR","SEK","79978891","0.98941","1","1"
"800","EZB","EUR","CHF","79979171","1.01771","1","1"
"800","EZB","EUR","SEK","79978888","0.98756","1","1"
"800","EZB","CHF","EUR","79939683","1.56740","1","1"
"800","EZB","EUR","CHF","79979172","1.02312","1","1"
"800","EZB","EUR","SEK","79978887","0.99197","1","1"
"800","EZB","CHF","EUR","79939679","1.57170","1","1"
"800","EZB","EUR","CHF","79979176","1.03125","1","1"
"800","EZB","EUR","SEK","79978885","0.99059","1","1"
"800","EZB","CHF","EUR","79939676","1.57700","1","1"
"800","EZB","EUR","SEK","79978884","0.99711","1","1"
"800","EZB","EUR","CHF","79979177","1.02354","1","1"
"800","EZB","CHF","EUR","79939675","1.57630","1","1"
"800","EZB","EUR","SEK","79978881","0.99354","1","1"
"800","EZB","EUR","CHF","79979178","1.02438","1","1"
"800","EZB","CHF","EUR","79939672","1.57330","1","1"
"800","EZB","EUR","SEK","79978880","0.98765","1","1"
"800","EZB","EUR","CHF","79979179","1.02124","1","1"
"800","EZB","CHF","EUR","79939670","1.57420","1","1"
"800","EZB","EUR","SEK","79978878","0.99661","1","1"
"800","EZB","EUR","CHF","79979184","1.02281","1","1"
"800","EZB","CHF","EUR","79939668","1.58010","1","1"
"800","EZB","EUR","SEK","79969479","0.85881","1","1"
"800","EZB","EUR","CHF","79978794","1.00090","1","1"
"800","EZB","CHF","EUR","79939596","1.58020","1","1"
"800","EZB","EUR","SEK","79968789","0.81706","1","1"
"800","EZB","EUR","CHF","79969597","0.92336","1","1"
"800","EZB","CHF","EUR","79939594","1.57910","1","1"
"800","EZB","EUR","SEK","79968781","0.80626","1","1"
"800","EZB","EUR","CHF","79969668","0.91785","1","1"
"800","EZB","CHF","EUR","79939593","1.57930","1","1"
"800","EZB","EUR","SEK","79968776","0.80697","1","1"
"800","EZB","EUR","CHF","79969680","0.94607","1","1"
"800","EZB","EUR","SEK","79968797","0.83507","1","1"
"800","EZB","CHF","EUR","79939589","1.57560","1","1"
"800","EZB","EUR","CHF","79969682","0.92584","1","1"
"800","EZB","EUR","SEK","79968975","0.84882","1","1"
"800","EZB","CHF","EUR","79929468","1.64770","1","1"
"800","EZB","EUR","CHF","79969685","0.92807","1","1"
"800","EZB","EUR","SEK","79968972","0.85121","1","1"
"800","EZB","CHF","EUR","79929395","1.65040","1","1"
"800","EZB","EUR","CHF","79969695","0.91583","1","1"
"800","EZB","EUR","SEK","79968971","0.85668","1","1"
"800","EZB","CHF","EUR","79929394","1.64830","1","1"
"800","EZB","EUR","CHF","79969696","0.92593","1","1"
"800","EZB","EUR","SEK","79968970","0.85587","1","1"
"800","EZB","CHF","EUR","79929392","1.64770","1","1"
"800","EZB","EUR","CHF","79969771","0.92747","1","1"
"800","EZB","EUR","SEK","79968969","0.85208","1","1"
"800","EZB","CHF","EUR","79929387","1.65560","1","1"
"800","EZB","EUR","CHF","79969592","0.94500","1","1"
"800","EZB","CHF","EUR","79929384","1.65760","1","1"
"800","EZB","EUR","SEK","79968968","0.86044","1","1"
"800","EZB","EUR","CHF","79969487","0.86229","1","1"
"800","EZB","EUR","SEK","79968896","0.86289","1","1"
"800","EZB","CHF","EUR","79929381","1.66200","1","1"
"800","EZB","EUR","CHF","79969491","0.87451","1","1"
"800","EZB","CHF","EUR","79929377","1.65760","1","1"
"800","EZB","EUR","SEK","79968895","0.87199","1","1"
"800","EZB","CHF","EUR","79929373","1.65470","1","1"
"800","EZB","EUR","CHF","79969493","0.88152","1","1"
"800","EZB","EUR","SEK","79968894","0.87161","1","1"
"800","EZB","CHF","EUR","79929370","1.65530","1","1"
"800","EZB","EUR","SEK","79968893","0.87344","1","1"
"800","EZB","EUR","CHF","79969569","0.89839","1","1"
"800","EZB","CHF","EUR","79929296","1.65500","1","1"
"800","EZB","EUR","SEK","79968892","0.87535","1","1"
"800","EZB","EUR","CHF","79969582","0.91575","1","1"
"800","EZB","CHF","EUR","79929294","1.65530","1","1"
"800","EZB","EUR","SEK","79968889","0.87085","1","1"
"800","EZB","EUR","CHF","79969583","0.92285","1","1"
"800","EZB","CHF","EUR","79929293","1.65890","1","1"
"800","EZB","EUR","SEK","79968888","0.86979","1","1"
"800","EZB","CHF","EUR","79929575","1.63870","1","1"
"800","EZB","EUR","CHF","79969589","0.92550","1","1"
